1.jpg: [[6.674591064453125, -3.8332977294921875], [6.0823974609375, -5.80615234375], [0.71478271484375, -8.050643920898438], [7.691131591796875, 0.78253173828125]]
1146.jpg: [[4.2249755859375, -3.4362130165100098], [0.547607421875, -9.208610534667969], [4.933013916015625, -4.065452575683594], [5.3980712890625, -3.120086669921875]]
1147.jpg: [[0.860809326171875, 2.157470703125], [0.84423828125, 0.218994140625], [-6.197723388671875, 5.83837890625], [0.654083251953125, 5.20477294921875]]
1148.jpg: [[4.388511657714844, -0.806396484375], [1.325408935546875, -5.821048736572266], [2.4402427673339844, -0.5340728759765625], [-0.026275634765625, -5.009674072265625]]
1149.jpg: [[6.767791748046875, 3.8640594482421875], [5.035858154296875, -9.094985961914062], [0.718841552734375, 5.4107666015625], [-7.896209716796875, 1.4112548828125]]
115.jpg: [[8.337181091308594, 7.157470703125], [8.689483642578125, -5.345703125], [-9.586196899414062, 0.65087890625], [5.4141845703125, -4.2608642578125]]
1150.jpg: [[-3.5694808959960938, 3.583984375], [-1.1565704345703125, 1.64990234375], [3.8671875, 1.242401123046875], [-1.407989501953125, 2.653472900390625]]
1151.jpg: [[2.3594131469726562, 7.036346435546875], [-1.9188079833984375, -0.061798095703125], [-3.3972625732421875, 7.285430908203125], [-3.49951171875, 9.44970703125]]
1152.jpg: [[-1.4832000732421875, 2.802581787109375], [-7.10064697265625, 6.483245849609375], [-0.94976806640625, 9.717376708984375], [3.82012939453125, 8.239776611328125]]
1153.jpg: [[-7.495021820068359, 7.388275146484375], [-1.2651519775390625, -5.760162353515625], [5.686912536621094, -1.28741455078125], [-8.085205078125, 9.1175537109375]]
1154.jpg: [[9.71923828125, -0.62060546875], [0.8121337890625, 5.358489990234375], [-1.3516845703125, -2.56634521484375], [-2.019622802734375, -6.894927978515625]]
1155.jpg: [[-1.026092529296875, -9.602317810058594], [3.415496826171875, 5.5718841552734375], [-4.6749267578125, 7.5155029296875], [4.03448486328125, -3.071746826171875]]
1156.jpg: [[-6.525901794433594, -6.82049560546875], [-0.25067138671875, -7.727752685546875], [-6.442359924316406, 4.2916259765625], [0.5347747802734375, -0.974609375]]
1157.jpg: [[6.393402099609375, 8.098655700683594], [-2.65179443359375, -7.803138732910156], [9.597869873046875, 0.9687652587890625], [-4.147674560546875, -8.064468383789062]]
1158.jpg: [[6.44171142578125, 5.423006057739258], [-6.500244140625, 5.6248626708984375], [-1.227996826171875, -5.8454742431640625], [-8.535125732421875, 7.081947326660156]]
1159.jpg: [[6.42156982421875, 3.9061279296875], [-0.978668212890625, -8.3553466796875], [7.7710723876953125, 5.74896240234375], [6.797332763671875, 7.995941162109375]]
116.jpg: [[7.4695281982421875, 6.9917144775390625], [8.578170776367188, -1.6772308349609375], [3.6138458251953125, -5.544403076171875], [-1.0141143798828125, 7.50946044921875]]
1160.jpg: [[2.6599559783935547, -0.195587158203125], [8.153091430664062, 2.860931396484375], [-8.470333099365234, -1.644439697265625], [3.2400054931640625, -8.297210693359375]]
1161.jpg: [[3.20233154296875, -2.201080322265625], [-8.141571044921875, -8.562225341796875], [-2.4446868896484375, 8.843658447265625], [-1.933807373046875, -7.736602783203125]]
1162.jpg: [[0.1533203125, 8.79730224609375], [3.81439208984375, -5.524017333984375], [-0.8280029296875, 2.27630615234375], [1.559234619140625, 7.228485107421875]]
1163.jpg: [[-1.507267951965332, 9.27667236328125], [-2.9987030029296875, 3.89300537109375], [8.984880447387695, 2.921844482421875], [3.8463211059570312, 5.90283203125]]
1164.jpg: [[1.4737548828125, -1.10858154296875], [-2.5595703125, -0.314453125], [2.13348388671875, -5.171966552734375], [0.8157958984375, -3.516998291015625]]
1165.jpg: [[4.554351806640625, -7.9522857666015625], [-5.786346435546875, 1.14990234375], [-2.37139892578125, -9.24566650390625], [1.63238525390625, -3.95587158203125]]
1166.jpg: [[-2.883016586303711, -9.331329345703125], [0.94415283203125, 4.367767333984375], [-7.44841194152832, -2.39239501953125], [-7.1840667724609375, 7.96527099609375]]
1167.jpg: [[-8.418182373046875, -0.6052794456481934], [-3.706298828125, 8.728952407836914], [-7.16729736328125, 6.557090759277344], [-4.680908203125, -1.602630615234375]]
1168.jpg: [[-9.995941162109375, 7.7423095703125], [8.12017822265625, 7.558441162109375], [6.3748779296875, -5.93353271484375], [-0.083740234375, -9.91326904296875]]
1169.jpg: [[-9.165679931640625, -0.6109217405319214], [6.24267578125, -6.14570951461792], [-5.03875732421875, -5.83758544921875], [-6.6231689453125, 3.1644134521484375]]
117.jpg: [[6.557277679443359, -4.206186294555664], [6.7987060546875, -4.288202285766602], [8.400642395019531, -4.3985748291015625], [1.484893798828125, 1.322845458984375]]
1170.jpg: [[-9.697418212890625, 2.6430511474609375], [-9.663497924804688, -7.591888427734375], [-2.634960174560547, -0.8966827392578125], [6.00177001953125, 0.4987335205078125]]
1171.jpg: [[7.161407470703125, 1.9895172119140625], [0.5072021484375, 7.1163787841796875], [-2.861419677734375, 6.551055908203125], [-2.445465087890625, 8.27008056640625]]
1172.jpg: [[-3.0513916015625, -7.916552543640137], [-5.7247467041015625, 7.76020622253418], [-0.900604248046875, -6.061027526855469], [-7.157318115234375, 8.384262084960938]]
1173.jpg: [[1.2613677978515625, 6.633209228515625], [-1.455169677734375, 3.714141845703125], [2.7882919311523438, 6.6580810546875], [2.47174072265625, 8.58587646484375]]
1174.jpg: [[-8.69317626953125, 0.144989013671875], [-6.3935546875, -2.6063232421875], [-0.6544647216796875, -7.9984130859375], [7.5797119140625, -3.92694091796875]]
1175.jpg: [[-6.536590576171875, 6.953521728515625], [-5.250274658203125, -1.4090576171875], [9.817169189453125, -8.77606201171875], [8.046966552734375, -7.62744140625]]
1176.jpg: [[-7.2904510498046875, 9.740264892578125], [2.8344573974609375, -0.036468505859375], [-3.1660194396972656, -3.706878662109375], [5.618377685546875, -3.4034423828125]]
1177.jpg: [[-4.5155029296875, 4.744293212890625], [7.07342529296875, 3.0932998657226562], [-6.37432861328125, 6.3941650390625], [0.417724609375, -4.128692626953125]]
1178.jpg: [[-1.0166778564453125, -0.3318634033203125], [7.263916015625, -1.841949462890625], [6.553253173828125, -9.854888916015625], [7.52154541015625, 9.860748291015625]]
1179.jpg: [[6.3944091796875, 4.531036376953125], [-5.28564453125, -5.7008514404296875], [5.03314208984375, -2.6985015869140625], [-3.448486328125, -3.682464599609375]]
118.jpg: [[4.6610870361328125, -8.918281555175781], [5.7726287841796875, 0.6620407104492188], [5.278038024902344, 9.878082275390625], [9.782684326171875, -1.4255828857421875]]
1180.jpg: [[-8.2205810546875, 7.5899658203125], [7.901702880859375, 8.08685302734375], [-5.092132568359375, 9.2315673828125], [-8.4501953125, -8.49688720703125]]
1181.jpg: [[3.95782470703125, 9.02996826171875], [-3.20166015625, -1.209197998046875], [7.914340972900391, -4.7366943359375], [-8.413589477539062, -9.43182373046875]]
1182.jpg: [[9.086395263671875, -4.513267517089844], [-2.42486572265625, 7.0758514404296875], [-9.0489501953125, -9.115066528320312], [-8.76226806640625, 8.789627075195312]]
1183.jpg: [[-1.6841354370117188, -6.8323516845703125], [-7.2472381591796875, 3.4522247314453125], [-4.140251159667969, -3.265777587890625], [-6.8410186767578125, 7.9964599609375]]
1184.jpg: [[7.829092502593994, 2.3488845825195312], [-5.057563781738281, 9.596817016601562], [3.5945725440979004, -0.4174041748046875], [-6.911216735839844, 7.5253143310546875]]
1185.jpg: [[5.516265869140625, -0.71453857421875], [-6.369354248046875, -9.063888549804688], [-2.17474365234375, -9.990081787109375], [1.411956787109375, 5.61541748046875]]
1186.jpg: [[4.6595458984375, 3.908538818359375], [-4.4718170166015625, 7.667579650878906], [-2.9951019287109375, 2.2435455322265625], [6.1824493408203125, 4.474700927734375]]
1187.jpg: [[7.849822998046875, 2.51983642578125], [-9.98455810546875, -5.140739440917969], [5.42626953125, -0.0683746337890625], [4.478790283203125, -4.5121612548828125]]
1188.jpg: [[-2.45672607421875, 3.903289794921875], [9.08258056640625, -5.086761474609375], [-8.04693603515625, -8.490203857421875], [5.953857421875, 8.286346435546875]]
1189.jpg: [[-2.725067138671875, -8.866393089294434], [4.1126708984375, -8.130651473999023], [-7.3497161865234375, -3.4332199096679688], [-8.39642333984375, 9.836196899414062]]
119.jpg: [[3.4699363708496094, -1.634918212890625], [-8.201751708984375, -7.770843505859375], [-6.086952209472656, 5.805816650390625], [9.8734130859375, 6.147979736328125]]
1190.jpg: [[4.6234130859375, -2.82550048828125], [-7.8663330078125, 9.580062866210938], [-5.0830078125, 8.643646240234375], [-5.579315185546875, -0.899688720703125]]
1191.jpg: [[-9.147293090820312, 8.526664733886719], [-7.537078857421875, 1.3504390716552734], [6.89862060546875, 9.692520141601562], [-0.825958251953125, 2.879730224609375]]
1192.jpg: [[3.625518798828125, -3.01446533203125], [1.2313385009765625, 6.50665283203125], [-9.974159240722656, -5.1448974609375], [5.3823699951171875, -2.031524658203125]]
1193.jpg: [[-3.2017745971679688, -9.495475769042969], [-0.03570556640625, -0.2710113525390625], [7.7486419677734375, 2.685760498046875], [-9.760772705078125, -6.370880126953125]]
1194.jpg: [[4.297576904296875, 6.52801513671875], [3.14215087890625, -3.4964599609375], [-1.5650482177734375, 9.27197265625], [3.852294921875, -7.835540771484375]]
1195.jpg: [[-7.6355743408203125, -0.49139404296875], [-2.84393310546875, -2.2051239013671875], [-2.3310546875, -2.5476226806640625], [6.0664825439453125, -9.465438842773438]]
1196.jpg: [[-3.53143310546875, -3.490856170654297], [-8.7406005859375, -5.475170135498047], [8.741302490234375, 6.8130645751953125], [-2.990814208984375, 5.5346221923828125]]
1197.jpg: [[6.0192718505859375, -2.840667724609375], [-6.539337158203125, -7.0157470703125], [-1.4016265869140625, -5.1561279296875], [5.907470703125, 9.274749755859375]]
1198.jpg: [[2.976806640625, 2.3732423782348633], [8.88165283203125, -6.443782329559326], [-3.049652099609375, 8.533103942871094], [-0.473052978515625, 0.9481658935546875]]
1199.jpg: [[-9.257858276367188, -3.948699951171875], [-4.973968505859375, 7.604972839355469], [-5.5987091064453125, 9.479476928710938], [6.413482666015625, -6.969512939453125]]
12.jpg: [[3.0210418701171875, 3.860107421875], [-4.682647705078125, 1.421173095703125], [-9.77215576171875, 5.00628662109375], [-0.801025390625, 9.2674560546875]]
120.jpg: [[-2.414337158203125, -7.6404266357421875], [8.056854248046875, 3.180328369140625], [8.466522216796875, 5.6324462890625], [-1.27947998046875, -1.697509765625]]
1200.jpg: [[-1.6773934364318848, -0.590479850769043], [6.730339050292969, 7.3006439208984375], [3.651473045349121, -0.30350494384765625], [-5.532463073730469, -9.392570495605469]]
1201.jpg: [[4.704925537109375, -9.28653621673584], [4.27618408203125, -6.660827159881592], [2.1063079833984375, 9.031440734863281], [-5.7168121337890625, 0.10140228271484375]]
1202.jpg: [[2.19073486328125, 3.4482574462890625], [8.048492431640625, -7.9610748291015625], [-7.49432373046875, -8.749603271484375], [-7.190673828125, 7.739105224609375]]
1203.jpg: [[4.770263671875, 6.196784973144531], [8.2506103515625, -5.596527099609375], [5.7286376953125, -3.2431182861328125], [-8.42474365234375, -3.7295684814453125]]
1204.jpg: [[9.949356079101562, 8.88714599609375], [-3.50848388671875, -2.9373779296875], [6.2849273681640625, 7.8045654296875], [-4.6739501953125, -8.809783935546875]]
1205.jpg: [[4.21875, 8.965423583984375], [8.53717041015625, -1.99554443359375], [-3.173065185546875, 3.411773681640625], [-2.0783233642578125, -3.282135009765625]]
1206.jpg: [[8.056640625, 5.793304443359375], [-6.36224365234375, -9.140411376953125], [5.436279296875, -5.948028564453125], [9.083740234375, 5.34246826171875]]
1207.jpg: [[6.18060302734375, -5.591156005859375], [2.8065185546875, -2.54217529296875], [8.6917724609375, 0.416229248046875], [-2.49462890625, 1.763031005859375]]
1208.jpg: [[4.424346923828125, 2.6129150390625], [-8.197509765625, 8.272552490234375], [0.38299560546875, -1.2420654296875], [7.619354248046875, -2.605316162109375]]
1209.jpg: [[-5.30169677734375, -8.20941162109375], [7.7662353515625, 1.129425048828125], [2.45184326171875, -1.192108154296875], [-8.208343505859375, 7.905731201171875]]
121.jpg: [[4.518424987792969, 2.717498779296875], [6.8714752197265625, -3.4754638671875], [-5.25384521484375, -2.1590576171875], [6.2792816162109375, -3.62872314453125]]
1210.jpg: [[0.8657073974609375, 7.57647705078125], [-5.5950927734375, 8.05303955078125], [-0.6153793334960938, -0.400299072265625], [1.0807342529296875, 2.717559814453125]]
1211.jpg: [[7.3560791015625, -4.329315185546875], [-1.38720703125, -9.596221923828125], [-7.2689361572265625, -5.941497802734375], [3.74139404296875, -3.07330322265625]]
1212.jpg: [[4.825897216796875, 9.09063720703125], [-4.991180419921875, 9.745025634765625], [-4.07855224609375, 0.4166259765625], [0.3935546875, -5.941375732421875]]
1213.jpg: [[-0.543212890625, 1.2353134155273438], [2.1956787109375, 3.0931015014648438], [-7.447662353515625, 3.4578704833984375], [7.11749267578125, 8.860458374023438]]
1214.jpg: [[4.552276611328125, 1.66802978515625], [6.670196533203125, -1.934722900390625], [4.946479797363281, 4.9636688232421875], [5.131256103515625, -3.4733123779296875]]
1215.jpg: [[5.6602783203125, -0.1572265625], [3.3890380859375, -7.29815673828125], [7.130828857421875, 1.13897705078125], [8.62445068359375, -5.593780517578125]]
1216.jpg: [[2.5264892578125, -4.8772735595703125], [-4.7689208984375, -8.909759521484375], [9.9146728515625, -8.05194091796875], [0.8497314453125, 9.020034790039062]]
1217.jpg: [[-3.457275390625, 1.390167236328125], [-2.89691162109375, 1.114776611328125], [-5.670867919921875, -7.179595947265625], [-1.13201904296875, -6.75286865234375]]
1218.jpg: [[7.159355163574219, -4.5411834716796875], [-0.9333953857421875, -6.18768310546875], [6.3440093994140625, 3.24114990234375], [4.8462677001953125, -7.0760498046875]]
1219.jpg: [[3.050933837890625, 8.904304504394531], [-6.4639892578125, -5.118259429931641], [8.26629638671875, 0.5512542724609375], [6.357086181640625, 3.429168701171875]]
122.jpg: [[-5.30682373046875, 8.98541259765625], [9.684539794921875, -4.5240325927734375], [-2.589874267578125, -7.6676025390625], [6.4644775390625, 2.5626373291015625]]
1220.jpg: [[6.7366180419921875, 0.48107147216796875], [3.59906005859375, 9.511695861816406], [3.9386749267578125, -5.44683837890625], [1.108489990234375, -5.424102783203125]]
1221.jpg: [[-9.90850830078125, 8.090545654296875], [-8.43560791015625, 3.1274795532226562], [-0.053863525390625, -1.4617919921875], [-2.17864990234375, -4.5965423583984375]]
1222.jpg: [[-7.98553466796875, -9.211894989013672], [-9.18695068359375, -9.147201538085938], [-1.967254638671875, 8.1063232421875], [-9.028076171875, 5.0106658935546875]]
1223.jpg: [[4.163017272949219, 7.669029235839844], [-5.1241455078125, -5.4524078369140625], [-1.8650054931640625, 3.1801300048828125], [-8.613235473632812, 5.0500030517578125]]
1224.jpg: [[-5.6458740234375, -7.328281402587891], [1.7147216796875, 3.062164306640625], [2.152557373046875, 3.9640960693359375], [-9.60516357421875, -0.0472412109375]]
1225.jpg: [[-7.016843795776367, -7.051544189453125], [-7.41595458984375, 5.613128662109375], [4.7758026123046875, 1.971710205078125], [-4.2081451416015625, 2.957000732421875]]
1226.jpg: [[2.5210113525390625, -7.041450500488281], [-1.98480224609375, -4.764011383056641], [-1.6363143920898438, -4.9499359130859375], [-7.131744384765625, -5.5147857666015625]]
1227.jpg: [[4.434295654296875, 8.98114013671875], [2.734771728515625, -1.5410690307617188], [-8.725982666015625, 3.7253570556640625], [7.92633056640625, 7.88006591796875]]
1228.jpg: [[-9.234619140625, -9.778533935546875], [-4.56585693359375, -4.190673828125], [5.218719482421875, 4.5831298828125], [5.191192626953125, 4.326934814453125]]
1229.jpg: [[2.9198150634765625, 9.471511840820312], [5.084747314453125, -4.944244384765625], [-2.2843170166015625, 6.14483642578125], [-9.609466552734375, 4.20849609375]]
123.jpg: [[7.65985107421875, 9.68844985961914], [0.79779052734375, 7.003644943237305], [8.9110107421875, -6.880439758300781], [-1.93328857421875, 5.765739440917969]]
1230.jpg: [[7.281005859375, -4.123565673828125], [9.16412353515625, 5.241851806640625], [4.196929931640625, 7.81768798828125], [-6.492340087890625, -5.883514404296875]]
1231.jpg: [[-0.247039794921875, -6.571630001068115], [2.9461669921875, -9.942930221557617], [-9.778900146484375, -4.5303192138671875], [4.1580810546875, -3.0861053466796875]]
1232.jpg: [[-6.324867248535156, -8.436119079589844], [8.120513916015625, 2.5075607299804688], [9.109268188476562, 6.7637176513671875], [-2.951934814453125, -6.998649597167969]]
1233.jpg: [[6.9199066162109375, -8.622650146484375], [9.69171142578125, 5.1982421875], [0.4899749755859375, -7.204833984375], [1.60333251953125, -3.305572509765625]]
1234.jpg: [[6.951507568359375, 9.37237548828125], [-9.771514892578125, -6.251007080078125], [4.1840057373046875, -3.9847412109375], [1.134765625, 1.78631591796875]]
1235.jpg: [[-4.559349060058594, 8.733146667480469], [-1.5802764892578125, 5.054107666015625], [6.7478485107421875, 6.13653564453125], [5.1632537841796875, -3.8834228515625]]
